,MAN,WOMAN,associated_word
438,0.14123442769050598,0.15374574065208435,woman
439,0.14123442769050598,0.15374574065208435,woman
440,0.10926119983196259,0.10343731939792633,man
441,0.15504248440265656,0.1466454118490219,man
442,0.15504248440265656,0.1466454118490219,man
443,0.06532204896211624,0.06443186849355698,man
444,0.0663365051150322,0.06233897805213928,man
445,0.07595377415418625,0.07155837118625641,man
446,0.007437003310769796,0.009529026225209236,woman
447,0.2077263742685318,0.1903512179851532,man
448,0.14439144730567932,0.1784738004207611,woman
449,0.10505799204111099,0.07163269072771072,man
450,0.06523013114929199,0.06806915253400803,woman
451,0.20113034546375275,0.25261878967285156,woman
452,0.20113034546375275,0.25261878967285156,woman
453,0.051094330847263336,0.06128890812397003,woman
454,0.20404551923274994,0.19822174310684204,man
455,0.06871461123228073,0.1023140400648117,woman
456,0.08824603259563446,0.05487692728638649,man
457,0.14182305335998535,0.1628287434577942,woman
458,0.18139836192131042,0.18569640815258026,woman
459,0.14858973026275635,0.13011325895786285,man
460,0.07020630687475204,0.060775164514780045,man
461,0.14990875124931335,0.1526850312948227,woman
462,0.050690650939941406,0.04372856020927429,man
463,0.10562065243721008,0.10109226405620575,man
464,0.09906088560819626,0.0868101716041565,man
465,0.0867876335978508,0.08447793871164322,man
466,0.09906088560819626,0.0868101716041565,man
467,0.08087120205163956,0.08871164917945862,woman
468,0.05420752614736557,0.04684090614318848,man
469,0.052070461213588715,0.028711305931210518,man
470,0.12707233428955078,0.12475666403770447,man
471,0.1190202459692955,0.11094068735837936,man
472,0.06262209266424179,0.05642027407884598,man
473,0.14525192975997925,0.13903920352458954,man
474,0.15768831968307495,0.12087973207235336,man
475,0.10237973928451538,0.09167537838220596,man
476,0.36816197633743286,0.2949667274951935,man
477,0.19268374145030975,0.16535992920398712,man
478,0.032371923327445984,0.013360871933400631,man
479,0.032371923327445984,0.013360871933400631,man
480,0.09704721719026566,0.09743807464838028,woman
481,0.03065134957432747,0.026526447385549545,man
482,0.09785491973161697,0.10169076174497604,woman
483,0.16879665851593018,0.16325871646404266,man
484,0.16879665851593018,0.16325871646404266,man
485,-0.014981694519519806,-0.013752346858382225,woman
486,0.14322760701179504,0.08878179639577866,man
487,0.197649747133255,0.17897962033748627,man
488,0.197649747133255,0.17897962033748627,man
489,0.1606057584285736,0.14716856181621552,man
490,0.11401432007551193,0.0954878106713295,man
491,0.11512789875268936,0.10305681079626083,man
492,0.12131835520267487,0.10662055015563965,man
493,0.11401432007551193,0.0954878106713295,man
494,0.1606057584285736,0.14716856181621552,man
495,0.0973694920539856,0.09378930181264877,man
496,0.1274619698524475,0.1088133454322815,man
497,0.1274619698524475,0.1088133454322815,man
498,-0.04475077614188194,-0.04726572707295418,man
499,-0.01917453669011593,-0.029292743653059006,man
500,-0.0017781733768060803,-0.011915224604308605,man
501,-0.02778683230280876,-0.036807455122470856,man
502,0.1643504798412323,0.1533363163471222,man
503,0.1643504798412323,0.1533363163471222,man
504,0.14207424223423004,0.11962059140205383,man
505,0.13425162434577942,0.12643617391586304,man
506,0.1268400102853775,0.1376471370458603,woman
507,0.1268400102853775,0.1376471370458603,woman
508,0.12748605012893677,0.05376031622290611,man
509,0.12748605012893677,0.05376031622290611,man
510,0.13833408057689667,0.10344886034727097,man
511,0.30217185616493225,0.27868878841400146,man
512,0.13833408057689667,0.10344886034727097,man
513,0.30217185616493225,0.27868878841400146,man
514,0.21118800342082977,0.20239602029323578,man
515,0.20252056419849396,0.18141064047813416,man
516,0.15405744314193726,0.1025497168302536,man
517,0.16583095490932465,0.16058121621608734,man
518,0.17091496288776398,0.17977048456668854,woman
519,0.021059319376945496,0.01172913983464241,man
520,0.1439463049173355,0.1258721947669983,man
521,0.09628905355930328,0.09408951550722122,man
522,0.09628905355930328,0.09408951550722122,man
523,0.1785488724708557,0.1798216551542282,woman
524,0.07492665201425552,0.0725075826048851,man
525,0.07492665201425552,0.0725075826048851,man
526,0.22234658896923065,0.2113495022058487,man
527,0.11292770504951477,0.1025286614894867,man
528,0.05042940005660057,0.04937861114740372,man
529,0.15933549404144287,0.14128638803958893,man
530,0.16506540775299072,0.14870600402355194,man
531,0.0940011590719223,0.12741181254386902,woman
532,0.16232118010520935,0.14930790662765503,man
533,0.13461443781852722,0.11836732178926468,man
534,0.12749910354614258,0.10689099878072739,man
535,0.34332025051116943,0.3026967942714691,man
536,0.1783457100391388,0.17068690061569214,man
537,0.22385159134864807,0.20367634296417236,man
538,0.012772389687597752,-0.01300108153373003,man
539,0.26021522283554077,0.24756117165088654,man
540,0.10343644767999649,0.0905732661485672,man
541,0.1255694478750229,0.11002626270055771,man
542,0.10179609805345535,0.08830218762159348,man
543,0.22918233275413513,0.25928744673728943,woman
544,0.17784425616264343,0.17132319509983063,man
545,0.17484305799007416,0.1486009955406189,man
546,0.17074525356292725,0.16826236248016357,man
547,0.17074525356292725,0.16826236248016357,man
548,0.10896040499210358,0.07291630655527115,man
549,0.11045201122760773,0.09347335249185562,man
550,0.1545458436012268,0.15013821423053741,man
551,0.056441426277160645,0.10937973856925964,woman
